Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Garlic,1998,Whole Year,Karnataka,0.01924397330023237,0.009953496764457422,0.40030873211231177,0.014277886230171549,0.020907577319826804,0.28769205563663036
Ginger,1998,Kharif,Karnataka,0.02097800419506232,0.1678676585169815,0.40030873211231177,0.015564451636820398,0.022791411828858736,1.0
Gram,1998,Rabi,Karnataka,1.0000000000000002,0.6643581815348528,0.40030873211231177,1.0,0.9999999999999998,0.11304906793732064
Groundnut,1998,Kharif,Karnataka,1.0000000000000002,1.0,0.40030873211231177,1.0,0.9999999999999998,0.16889993570078207
Groundnut,1998,Rabi,Karnataka,1.0000000000000002,0.8631984712163836,0.40030873211231177,0.8688090355637008,0.9999999999999998,0.25729247908107
Horse-gram,1998,Kharif,Karnataka,1.0000000000000002,0.2976141461694293,0.40030873211231177,0.7570976001460138,0.9999999999999998,0.09947421344552451
Horse-gram,1998,Rabi,Karnataka,0.7258077110522929,0.20367597004765148,0.40030873211231177,0.5385133339921668,0.7885116355730414,0.08855024640148379
Jowar,1998,Kharif,Karnataka,1.0000000000000002,1.0,0.40030873211231177,1.0,0.9999999999999998,0.2573938596510184
Jowar,1998,Rabi,Karnataka,1.0000000000000002,1.0,0.40030873211231177,1.0,0.9999999999999998,0.1426226697940194
Jowar,1998,Summer,Karnataka,0.047909334956070325,0.07592739918147745,0.40030873211231177,0.03554617088728904,0.05204935089615287,0.48519962848026565
Linseed,1998,Rabi,Karnataka,0.10665636300482782,0.021130676552363302,0.40030873211231177,0.07913356846844531,0.11587155791177205,0.062095564595875764
Maize,1998,Kharif,Karnataka,1.0000000000000002,1.0,0.40030873211231177,1.0,0.9999999999999998,0.6635354616816439
Maize,1998,Rabi,Karnataka,0.26883671837345746,0.3333305994570522,0.40030873211231177,0.19946339389278317,0.29206273826582724,0.3902211067077115
Maize,1998,Summer,Karnataka,0.06447956186101365,0.08884004363266546,0.40030873211231177,0.047840462055793745,0.07005108625109467,0.4419439427510237
Moong(Green Gram),1998,Kharif,Karnataka,1.0000000000000002,0.20086445168010367,0.40030873211231177,1.0,0.9999999999999998,0.03563481733494377
Moong(Green Gram),1998,Rabi,Karnataka,0.08415165769583913,0.022980964019454264,0.40030873211231177,0.06243618699519826,0.09142266221846629,0.08650474536891956
Niger seed,1998,Kharif,Karnataka,0.22538362740953558,0.02658640005905173,0.40030873211231177,0.16722334337648015,0.24485571760316052,0.04233983292454041
Onion,1998,Kharif,Karnataka,0.43038700661570484,1.0,0.40030873211231177,0.319325740582407,0.4675694197454826,1.0
Onion,1998,Rabi,Karnataka,0.047828557119354645,0.2987262870406063,0.40030873211231177,0.03548623771617186,0.05196159463020417,1.0
Onion,1998,Summer,Karnataka,0.02583005958711755,0.18154797542792,0.40030873211231177,0.019164437448592492,0.028062638203510213,1.0
Peas & beans (Pulses),1998,Kharif,Karnataka,0.009313684573318005,0.052070501201538624,0.40030873211231177,0.006910101727499247,0.010119407025867522,1.0
Peas & beans (Pulses),1998,Rabi,Karnataka,0.0026575908279459002,0.016016140805563985,0.40030873211231177,0.0019716084274434085,0.002888290711695247,1.0
Peas & beans (Pulses),1998,Summer,Karnataka,0.008522061773504333,0.044967890623077746,0.40030873211231177,0.0063227566505508585,0.009259395619570333,1.0
Potato,1998,Kharif,Karnataka,0.15484842038940305,1.0,0.40030873211231177,0.1148896983569564,0.1682269461767621,1.0
Potato,1998,Rabi,Karnataka,0.022469701579745226,0.2694202268570538,0.40030873211231177,0.016671217530117702,0.024411977540044597,1.0
Potato,1998,Summer,Karnataka,0.00612026742849142,0.0636019913554832,0.40030873211231177,0.004540743695999966,0.006650109312029205,1.0
Potato,1998,Whole Year,Karnataka,0.0014405380880963088,0.012827347511215729,0.40030873211231177,0.001068615315944526,0.0015660963047349446,1.0
Ragi,1998,Kharif,Karnataka,1.0000000000000002,1.0,0.40030873211231177,1.0,0.9999999999999998,0.27952860506968835
Ragi,1998,Rabi,Karnataka,0.1821944107122182,0.1486167952955457,0.40030873211231177,0.13517907455249323,0.1979353674092595,0.26829226480948226
Ragi,1998,Summer,Karnataka,0.05747343082320694,0.078761882109787,0.40030873211231177,0.042642258347563446,0.06243969278447808,0.441416821782578
Rapeseed &Mustard,1998,Kharif,Karnataka,0.035932674365692044,0.005872366251937635,0.40030873211231177,0.026660079382981452,0.0390380218648267,0.04152024854922646
Rice,1998,Kharif,Karnataka,1.0000000000000002,1.0,0.40030873211231177,1.0,0.9999999999999998,0.4555134950701185
Rice,1998,Rabi,Karnataka,0.2788531701262019,0.3479852698745971,0.40030873211231177,0.20689510711131381,0.30294451524346516,0.40495882937165645
Rice,1998,Summer,Karnataka,1.0000000000000002,1.0,0.40030873211231177,1.0,0.9999999999999998,0.5901542746314383
Safflower,1998,Rabi,Karnataka,0.5249832385988815,0.19266282283661537,0.40030873211231177,0.38951147950536885,0.5703378575891316,0.1215158099976949
Sesamum,1998,Kharif,Karnataka,0.6206403528375908,0.15311784920485208,0.40030873211231177,0.46048434074233635,0.6742588277255733,0.08226335474584708
Soyabean,1998,Kharif,Karnataka,0.3516986232764029,0.23061011916966712,0.40030873211231177,0.26094284082478897,0.3820831158759962,0.20907246113037575
Sunflower,1998,Kharif,Karnataka,1.0000000000000002,0.4169380038875721,0.40030873211231177,1.0,0.9999999999999998,0.0754231841187676
Sunflower,1998,Rabi,Karnataka,1.0000000000000002,0.36984753171979956,0.40030873211231177,1.0,0.9999999999999998,0.07696235988890482
Sunflower,1998,Summer,Karnataka,0.23240052882557105,0.07942785437187826,0.40030873211231177,0.17242953817419274,0.25247881190523697,0.117334476036283
Turmeric,1998,Whole Year,Karnataka,0.026960949301137082,0.08328261992831777,0.40030873211231177,0.020003501844233048,0.029291225926791908,0.9230320281505214
Wheat,1998,Rabi,Karnataka,1.0000000000000002,0.7198832088052688,0.40030873211231177,1.0,0.9999999999999998,0.16732754373180547
Arecanut,1998,Whole Year,Kerala,0.3965572485991777,0.22465573662929458,1.0,0.294225728518531,0.43081709556617015,0.15728060241726155
Banana,1998,Whole Year,Kerala,0.16435866436539587,1.0,1.0,0.12194583036981933,0.17855878388778818,1.0
Black pepper,1998,Whole Year,Kerala,0.982169638842292,0.22475743682695384,1.0,0.7287212413943984,0.9999999999999998,0.05153509434202538
Cardamom,1998,Whole Year,Kerala,0.22320801100732657,0.01637045117160268,1.0,0.16560914330105736,0.2424921488402757,0.008980311016822335
Cashewnut,1998,Whole Year,Kerala,0.4914927474965602,0.1684155273237265,1.0,0.364663186760185,0.5339541097268036,0.09546665027475179
Coconut,1998,Whole Year,Kerala,1.0000000000000002,1.0,1.0,1.0,0.9999999999999998,1.0
Cotton(lint),1998,Kharif,Kerala,0.059229002474494405,0.05823812609184184,1.0,0.043944805933176886,0.06434692896442966,0.3173773301566984
Dry chillies,1998,Whole Year,Kerala,0.0015967085724132917,0.0009448276427698541,1.0,0.0011844861134377453,0.001735758418902417,0.18486298600119314
Garlic,1998,Whole Year,Kerala,0.003993117728311824,0.041382138492704654,1.0,0.002962503523247493,0.004339194308713632,1.0
Ginger,1998,Whole Year,Kerala,0.059810602898847307,0.12913300581495485,1.0,0.044376324765220604,0.06497877407926024,0.577587315129892
Groundnut,1998,Kharif,Kerala,0.03780672017749584,0.017121720373666213,1.0,0.028050528952900087,0.04107396723483637,0.12221984142680309
Jowar,1998,Kharif,Kerala,0.011720864107445295,0.003634961903434022,1.0,0.008696110226791285,0.012734543751138564,0.09955003212989606
Ragi,1998,Kharif,Kerala,0.006227971210778995,0.003070689839002026,1.0,0.004620654590822876,0.006767117666627461,0.1596743089608234
Rice,1998,Autumn,Kerala,0.64738858716871,0.7737383844431505,1.0,0.48033021147160604,0.7033178525900505,0.3660529742140504
Rice,1998,Summer,Kerala,0.3107227193050952,0.47527454952553577,1.0,0.2305407408894129,0.33756728736908936,0.4171548185368379
Rice,1998,Winter,Kerala,0.9408652383350072,1.0,1.0,0.6980754132298124,0.9999999999999998,0.381866601296136
Sesamum,1998,Kharif,Kerala,0.017784587050235737,0.0034676486750268606,1.0,0.013195093605321118,0.01932211411502042,0.09211290096291912
Sugarcane,1998,Whole Year,Kerala,0.033170072350015754,1.0,1.0,0.02461036493077381,0.03603675756938142,1.0
Sweet potato,1998,Whole Year,Kerala,0.005915630242145029,0.039118488931901875,1.0,0.004388912995836437,0.006427793438292516,1.0
Tapioca,1998,Whole Year,Kerala,0.6073066245903891,1.0,1.0,0.4505913719632601,0.6597731934263091,1.0
Tobacco,1998,Whole Year,Kerala,0.00021810015913233834,0.0007479885505261345,1.0,0.00016162665970449738,0.00023805148004472947,1.0
Turmeric,1998,Whole Year,Kerala,0.019954818263330364,0.026356754451434056,1.0,0.014805298136002754,0.0216798324601753,0.393835134211074
Arecanut,1998,Whole Year,Meghalaya,0.051614345066762886,0.037947296333051744,1.0,0.038295105669197145,0.0560744382943329,0.22702664099560457
Arhar/Tur,1998,Kharif,Meghalaya,0.004633955232922892,0.002224281742354032,1.0,0.003437973347443807,0.0050353940185732604,0.15836011705181485
Banana,1998,Whole Year,Meghalaya,0.027967979665525906,0.20631361388371733,1.0,0.020750668710827258,0.03038525404228561,1.0
Cotton(lint),1998,Kharif,Meghalaya,0.0406501000298878,0.018368367957876434,1.0,0.03016017657622491,0.04416298779623035,0.15704592533993508
Dry chillies,1998,Whole Year,Meghalaya,0.009496781003206882,0.0034479647658024887,1.0,0.0070459502486981945,0.010318321228684557,0.11799565344354021
Ginger,1998,Kharif,Meghalaya,0.03986386241918851,0.14956490358985294,1.0,0.029576827044017668,0.04330882680766308,1.0
Gram,1998,Rabi,Meghalaya,0.00249064996540016,0.0009284243850828775,1.0,0.0018477465404678985,0.002706927762067949,0.12024855366185465
Jute,1998,Kharif,Meghalaya,0.02283589443952298,0.08889581470880117,1.0,0.016942914572515597,0.02480980594567867,1.0
Linseed,1998,Kharif,Meghalaya,0.0002719520502761256,7.545498536009251e-05,1.0,0.00020158210711595237,0.0002965556573438579,0.08870794942267966
Maize,1998,Kharif,Meghalaya,0.09272487876593007,0.0829086256530547,1.0,0.0687970942231019,0.10073652724448753,0.287244788578611
Mesta,1998,Kharif,Meghalaya,0.02520537764984962,0.07008127814183897,1.0,0.018700954258619618,0.02738398974684032,0.9028497963463842
Mesta,1998,Whole Year,Meghalaya,0.004687807124066679,0.002070091120096451,1.0,0.0034779287948552623,0.005093898195872389,0.13404756801649373
Other  Rabi pulses,1998,Rabi,Meghalaya,0.01043380390910878,0.005009554897602664,1.0,0.007741175033657511,0.011336293913689392,0.1489730325788544
Potato,1998,Whole Year,Meghalaya,0.11175613709614447,0.659604517457167,1.0,0.08291734933831009,0.12141190350199951,1.0
Rapeseed &Mustard,1998,Rabi,Meghalaya,0.03724127532048607,0.015012261435121016,1.0,0.02763099675507981,0.040459673373195525,0.12531757939947316
Rice,1998,Kharif,Meghalaya,0.567607010439189,0.491251322512651,1.0,0.42113621613153546,0.6166439139213917,0.29766445250721396
Sesamum,1998,Kharif,Meghalaya,0.007116527414651484,0.0022767721669523567,1.0,0.005279919473111883,0.0077324365920630805,0.11348985280978252
Small millets,1998,Kharif,Meghalaya,0.01519969627533395,0.007486446808336136,1.0,0.011277232129571279,0.01651391360466226,0.17178364800388005
Soyabean,1998,Kharif,Meghalaya,0.004838592419269283,0.0026638890483650056,1.0,0.003589804047607336,0.005257709892309948,0.17375493576882847
Sugarcane,1998,Whole Year,Meghalaya,0.0004442781019362448,0.0007381465959139486,1.0,0.0003294395388326083,0.0004837690247010689,0.4589157916799961
Sweet potato,1998,Whole Year,Meghalaya,0.02789797220703898,0.056725745733102594,1.0,0.020698726629192366,0.03030919861179674,0.651088187536845
Tapioca,1998,Whole Year,Meghalaya,0.021338811865725695,0.0697171258211881,1.0,0.01583215313447715,0.0231833898167629,1.0
Tobacco,1998,Whole Year,Meghalaya,0.003993117728311824,0.0016632903294594307,1.0,0.002962503523247493,0.004339194308713632,0.12024855366185465
Turmeric,1998,Whole Year,Meghalaya,0.007401942437713556,0.022954718807155102,1.0,0.005491683344392594,0.008042508731748462,1.0
Wheat,1998,Rabi,Meghalaya,0.0230836131387844,0.022957999458692497,1.0,0.017126709630608288,0.02507892516125466,0.31639168627422415
Arecanut,1998,Whole Year,West Bengal,0.044365880518809124,0.04483010325850714,0.7723309274479537,0.0329171024476153,0.04819977602987021,0.3144783776307608
Arhar/Tur,1998,Kharif,West Bengal,0.014031110237513767,0.005485249370524987,0.7723309274479537,0.010410198920742703,0.015244372957271171,0.14921132006972238
Bajra,1998,Kharif,West Bengal,0.0009397155004590874,0.0002755747291412075,0.7723309274479537,0.0006970296550179944,0.0010220074558530503,0.08607956580179134
Barley,1998,Rabi,West Bengal,0.031974560366623675,0.019388650586006383,0.7723309274479537,0.02372335399823951,0.03473796483334076,0.21758088705618372
Cardamom,1998,Whole Year,West Bengal,0.015479726109281644,0.0022636495608027757,0.7723309274479537,0.011485000456110844,0.016818135326617727,0.047310906358762485
Castor seed,1998,Rabi,West Bengal,0.0002881076176192618,0.0001246647584210224,0.7723309274479537,0.00021356874133938886,0.0003141069105335964,0.13799014354639058
Coconut,1998,Whole Year,West Bengal,0.1325591226449895,1.0,0.7723309274479537,0.09835213867335516,0.14401206719265283,1.0
Cotton(lint),1998,Kharif,West Bengal,0.0010743452283185555,0.00023948756222985887,0.7723309274479537,0.0007969182735466319,0.0011682678991008714,0.07293764730309217
Dry chillies,1998,Whole Year,West Bengal,0.3465557676721712,0.16830726582299246,0.7723309274479537,0.25712709559699504,0.3764959669439294,0.17555412715496527
Ginger,1998,Kharif,West Bengal,0.05060731470237406,0.061804194312990564,0.7723309274479537,0.03754793880260294,0.0549804101788392,0.285727209842969
Gram,1998,Rabi,West Bengal,0.1253968211228658,0.06223724031592674,0.7723309274479537,0.09303806416763165,0.13623101161186874,0.17248767943298823
Groundnut,1998,Whole Year,West Bengal,0.162398455527762,0.11480311989961207,0.7723309274479537,0.12049145208404238,0.1764292318340999,0.22247390498580735
Horse-gram,1998,Rabi,West Bengal,0.026697075034532523,0.006702371090898653,0.7723309274479537,0.01980772015191692,0.029004555458026177,0.08318834368082403
Jowar,1998,Kharif,West Bengal,0.00476858496078236,0.0013581897364816652,0.7723309274479537,0.0035378619659724446,0.005181654461821081,0.09166488107010233
Jute,1998,Kharif,West Bengal,1.0000000000000002,1.0,0.7723309274479537,1.0,0.9999999999999998,1.0
Khesari,1998,Rabi,West Bengal,0.1254722137704671,0.06840158455469257,0.7723309274479537,0.09309400179400769,0.13631291746008753,0.1527090922570485
Linseed,1998,Rabi,West Bengal,0.05558861463317438,0.008828233287130824,0.7723309274479537,0.04124381768816253,0.06039204657900858,0.047310906358762485
Maize,1998,Kharif,West Bengal,0.2074294069021969,0.3974870209223552,0.7723309274479537,0.15390219720950105,0.2253504248916311,0.5192371972874182
Masoor,1998,Rabi,West Bengal,0.27959094103487175,0.11679119473127364,0.7723309274479537,0.20744249674085075,0.3037460224724632,0.11839322394274766
Mesta,1998,Kharif,West Bengal,0.05336991671805035,0.26583119407514333,0.7723309274479537,0.039597653254810586,0.05798167447428449,1.0
Moong(Green Gram),1998,Kharif,West Bengal,0.004423932857462122,0.0014073995095425951,0.7723309274479537,0.003282147102539133,0.0048072277271066595,0.10004285407113317
Moong(Green Gram),1998,Rabi,West Bengal,0.01469348849858235,0.005242481156757732,0.7723309274479537,0.010901650923903602,0.01596397433805045,0.12024855366185465
Moong(Green Gram),1998,Summer,West Bengal,0.05018726995145252,0.009776341581438074,0.7723309274479537,0.03723628631279359,0.054524077595906,0.061673145817262354
Niger seed,1998,Kharif,West Bengal,0.04085473721623419,0.01345067130332084,0.7723309274479537,0.03031200727638844,0.04438530366996704,0.0803299764216488
Other Kharif pulses,1998,Kharif,West Bengal,0.004133132645285671,0.0010432471888917139,0.7723309274479537,0.0030663876865172756,0.004491305169691366,0.10171844867133935
Peas & beans (Pulses),1998,Rabi,West Bengal,0.04970260293115844,0.022229694817390736,0.7723309274479537,0.0368766872860905,0.05399754000021384,0.13922219839948338
Potato,1998,Whole Year,West Bengal,1.0000000000000002,1.0,0.7723309274479537,1.0,0.9999999999999998,1.0
Ragi,1998,Kharif,West Bengal,0.06943932103535645,0.051335635257162074,0.7723309274479537,0.05152035876238875,0.07543932098034441,0.17938718661030778
Rapeseed &Mustard,1998,Rabi,West Bengal,1.0000000000000002,0.8258712180238996,0.7723309274479537,1.0,0.9999999999999998,0.13152870027303099
Rice,1998,Autumn,West Bengal,1.0000000000000002,1.0,0.7723309274479537,1.0,0.9999999999999998,0.34519439081795644
Rice,1998,Summer,West Bengal,1.0000000000000002,1.0,0.7723309274479537,1.0,0.9999999999999998,0.6347546603133968
Rice,1998,Winter,West Bengal,1.0000000000000002,1.0,0.7723309274479537,1.0,0.9999999999999998,0.3512177701873561
Safflower,1998,Rabi,West Bengal,0.0002557964829329894,5.249042459832523e-05,0.7723309274479537,0.00018959547289251587,0.00027900440415411936,0.090186415246391
Sannhamp,1998,Whole Year,West Bengal,0.009690647811324515,0.030444446267028632,0.7723309274479537,0.007189789859379432,0.010528936266961421,0.9800116316327392
Sesamum,1998,Whole Year,West Bengal,0.5408049242169262,0.28032511256735587,0.7723309274479537,0.40125038995485435,0.5875263848796155,0.14609432655816432
Small millets,1998,Kharif,West Bengal,0.020148685071447996,0.006157782935691029,0.7723309274479537,0.014949137746683992,0.021890447498452162,0.11348985280978252
Small millets,1998,Rabi,West Bengal,0.006648015961700535,0.004550263682367319,0.7723309274479537,0.004932307080632224,0.007223450249560663,0.20402828367216322
Soyabean,1998,Kharif,West Bengal,0.00430545869694579,0.0015123803587392456,0.7723309274479537,0.003194245118233932,0.004678518537048577,0.09495036074405931
